person_age,monthly_income_sar,home_ownership,employment_status,loan_amnt_sar,loan_int_rate,loan_percent_income,monthly_obligation_sar,dbr,eligible_sama
62,12176.13,mortgage,retired,22500.0,7.51,0.13,1582.9,0.13,1
74,10280.41,rent,retired,22500.0,11.01,0.14,3495.34,0.34,0
63,31217.76,rent,retired,56250.0,14.22,0.12,9989.68,0.32,0
64,11202.95,rent,retired,18750.0,14.84,0.12,3584.94,0.32,0
72,13910.94,mortgage,retired,37500.0,5.79,0.2,2782.19,0.2,1
65,10658.0,mortgage,retired,18750.0,11.01,0.1,1065.8,0.1,1
62,28500.72,rent,retired,30000.0,18.39,0.08,7980.2,0.28,0
61,9003.35,rent,retired,22500.0,11.01,0.19,3511.31,0.39,0
73,13232.82,rent,retired,60000.0,10.0,0.27,6219.43,0.47,0
72,16958.95,rent,retired,41250.0,10.59,0.2,6783.58,0.4,0
63,17000.07,mortgage,retired,7500.0,10.36,0.04,680.0,0.04,1
64,10292.68,mortgage,retired,13500.0,11.71,0.08,823.41,0.08,1
63,17856.78,rent,retired,13500.0,15.27,0.05,4464.19,0.25,1
73,22442.77,mortgage,retired,16500.0,11.01,0.06,1346.57,0.06,1
70,16901.19,rent,retired,27000.0,11.71,0.12,5408.38,0.32,0
72,11509.98,rent,retired,13500.0,13.49,0.07,3107.69,0.27,0
74,10000.61,mortgage,retired,9375.0,7.88,0.06,600.04,0.06,1
71,9356.27,rent,retired,30000.0,13.61,0.22,3929.63,0.42,0
62,15993.36,mortgage,retired,45000.0,7.29,0.2,3198.67,0.2,1
67,21767.5,rent,retired,26250.0,11.86,0.09,6312.58,0.29,0
69,8160.95,mortgage,retired,26250.0,14.93,0.22,1795.41,0.22,1
63,15359.8,rent,retired,18750.0,6.17,0.09,4454.34,0.29,0
73,18566.56,mortgage,retired,72000.0,17.26,0.3,5569.97,0.3,0
61,12469.47,rent,retired,24000.0,9.67,0.11,3865.54,0.31,0
61,15891.58,rent,retired,75000.0,15.65,0.31,8104.71,0.51,0
60,16633.46,rent,retired,18000.0,5.42,0.08,4657.37,0.28,0
72,23646.84,rent,retired,30000.0,7.9,0.1,7094.05,0.3,0
63,16149.08,mortgage,retired,75000.0,11.48,0.33,5329.2,0.33,0
69,6878.68,rent,retired,15000.0,11.86,0.16,2476.33,0.36,0
68,14761.09,rent,retired,45000.0,12.53,0.19,5756.83,0.39,0
73,16936.83,mortgage,retired,15000.0,10.39,0.06,1016.21,0.06,1
70,17392.38,rent,retired,79687.5,10.25,0.33,9217.96,0.53,0
66,12770.27,mortgage,retired,33750.0,11.71,0.17,2170.95,0.17,1
74,10492.61,rent,retired,18750.0,14.72,0.12,3357.64,0.32,0
71,12007.95,own,retired,20812.5,9.99,0.12,1440.95,0.12,1
69,11329.66,mortgage,retired,31218.75,11.01,0.16,1812.75,0.16,1
66,18752.52,rent,retired,26250.0,9.91,0.09,5438.23,0.29,0
72,13476.05,mortgage,retired,18750.0,19.16,0.09,1212.84,0.09,1
74,8304.79,rent,retired,31875.0,8.9,0.26,3820.2,0.46,0
66,6209.63,rent,retired,22500.0,10.59,0.22,2608.04,0.42,0
74,17025.91,rent,retired,26250.0,8.49,0.12,5448.29,0.32,0
67,18635.83,rent,retired,45000.0,14.26,0.18,7081.61,0.38,0
60,14933.58,rent,retired,69562.5,11.83,0.35,8213.47,0.55,0
69,12623.9,rent,retired,5625.0,10.0,0.03,2903.5,0.23,1
72,9876.08,rent,retired,26250.0,10.71,0.19,3851.67,0.39,0
69,10030.97,own,retired,45000.0,15.21,0.27,2708.36,0.27,0
67,10594.88,rent,retired,19500.0,14.65,0.13,3496.31,0.33,0
63,16926.15,mortgage,retired,22500.0,5.79,0.1,1692.62,0.1,1
63,49707.27,mortgage,retired,37500.0,18.25,0.06,2982.44,0.06,1
63,10916.19,rent,retired,18750.0,11.01,0.12,3493.18,0.32,0
65,26908.71,rent,retired,56250.0,8.88,0.13,8879.87,0.33,0
66,3125.56,own,retired,6000.0,14.74,0.13,406.32,0.13,1
65,20036.31,rent,retired,11250.0,14.84,0.04,4808.71,0.24,1
60,20398.18,mortgage,retired,37500.0,11.49,0.14,2855.75,0.14,1
71,17235.45,rent,retired,24750.0,11.01,0.1,5170.63,0.3,0
67,16220.54,mortgage,retired,45000.0,5.99,0.19,3081.9,0.19,1
72,16756.94,own,retired,24000.0,7.51,0.12,2010.83,0.12,1
69,21200.43,rent,retired,67500.0,13.57,0.23,9116.18,0.43,0
74,22658.12,rent,retired,50625.0,12.87,0.14,7703.76,0.34,0
70,15945.98,mortgage,retired,3750.0,11.01,0.01,159.46,0.01,1
72,13679.26,rent,retired,25125.0,11.99,0.11,4240.57,0.31,0
66,11775.83,mortgage,retired,13125.0,13.49,0.07,824.31,0.07,1
65,12044.69,rent,retired,15000.0,5.79,0.08,3372.51,0.28,0
65,30067.77,rent,retired,22500.0,11.99,0.05,7516.94,0.25,1
64,26607.82,rent,retired,22500.0,13.92,0.06,6918.03,0.26,0
65,12087.42,mortgage,retired,15750.0,13.23,0.08,966.99,0.08,1
71,20252.11,rent,retired,15000.0,10.99,0.06,5265.55,0.26,0
68,7810.91,mortgage,retired,18750.0,8.0,0.14,1093.53,0.14,1
69,19667.15,rent,retired,23718.75,7.51,0.09,5703.47,0.29,0
68,18679.92,mortgage,retired,37500.0,8.9,0.14,2615.19,0.14,1
74,33897.97,rent,retired,90937.5,12.53,0.22,14237.15,0.42,0
69,13356.78,rent,retired,90000.0,16.29,0.41,8147.63,0.61,0
67,13148.63,rent,retired,27750.0,16.32,0.14,4470.53,0.34,0
69,11367.12,rent,retired,52500.0,11.26,0.38,6592.93,0.58,0
68,23550.76,mortgage,retired,45000.0,7.9,0.15,3532.61,0.15,1
72,21449.83,rent,retired,21000.0,10.65,0.08,6005.95,0.28,0
69,8167.5,own,retired,40500.0,10.74,0.32,2613.6,0.32,0
67,23577.32,rent,retired,26250.0,13.49,0.07,6365.88,0.27,0
67,20493.56,rent,retired,26250.0,7.51,0.1,6148.07,0.3,0
60,9968.29,rent,retired,14250.0,7.9,0.12,3189.85,0.32,0
69,11416.87,rent,retired,18750.0,11.01,0.12,3653.4,0.32,0
70,6759.17,rent,retired,16875.0,13.49,0.18,2568.49,0.38,0
64,15406.21,mortgage,retired,91875.0,6.17,0.39,6008.42,0.39,0
63,17777.74,rent,retired,22500.0,12.99,0.1,5333.32,0.3,0
61,13832.85,mortgage,retired,11250.0,11.01,0.05,691.64,0.05,1
67,9192.85,mortgage,retired,22500.0,14.35,0.16,1470.86,0.16,1
62,10155.29,rent,retired,18750.0,13.23,0.13,3351.25,0.33,0
63,21355.02,rent,retired,75000.0,14.11,0.25,9609.76,0.45,0
71,14978.75,rent,retired,26250.0,6.99,0.11,4643.41,0.31,0
66,19641.52,rent,retired,18750.0,11.14,0.06,5106.79,0.26,0
69,7954.75,rent,retired,18187.5,14.27,0.17,2943.26,0.37,0
68,12937.18,mortgage,retired,27000.0,10.59,0.14,1811.21,0.14,1
61,12137.37,mortgage,retired,34687.5,10.08,0.21,2548.85,0.21,1
62,14828.69,mortgage,retired,36562.5,13.06,0.15,2224.3,0.15,1
63,20644.95,mortgage,retired,45000.0,8.59,0.15,3096.74,0.15,1
69,4973.81,own,retired,15000.0,16.7,0.22,1094.24,0.22,1
60,11871.6,rent,retired,30000.0,7.29,0.15,4155.06,0.35,0
66,23037.22,rent,retired,75000.0,15.05,0.22,9675.63,0.42,0
61,6036.88,rent,retired,18000.0,7.75,0.18,2294.02,0.38,0
64,6689.96,mortgage,retired,30000.0,9.76,0.27,1806.29,0.27,0
74,34075.18,rent,retired,28125.0,11.03,0.07,9200.3,0.27,0
60,17715.76,mortgage,retired,24000.0,11.01,0.09,1594.42,0.09,1
62,19734.73,mortgage,retired,5625.0,11.49,0.02,394.69,0.02,1
71,10785.3,rent,retired,18750.0,13.22,0.11,3343.44,0.31,0
61,16219.91,rent,retired,22500.0,7.66,0.1,4865.97,0.3,0
60,10010.09,rent,retired,18750.0,7.68,0.14,3403.43,0.34,0
66,11662.16,mortgage,retired,35437.5,5.99,0.22,2565.68,0.22,1
64,11573.14,own,retired,18750.0,14.61,0.11,1273.05,0.11,1
60,7955.26,own,retired,20250.0,16.49,0.17,1352.39,0.17,1
65,6078.46,rent,retired,23250.0,19.82,0.26,2796.09,0.46,0
64,13572.18,mortgage,retired,41250.0,10.59,0.25,3393.05,0.25,1
74,32270.54,rent,retired,18000.0,9.62,0.04,7744.93,0.24,1
62,28000.6,rent,retired,22500.0,7.88,0.07,7560.16,0.27,0
71,22590.31,rent,retired,22500.0,7.51,0.06,5873.48,0.26,0
66,21718.1,mortgage,retired,67500.0,16.63,0.24,5212.34,0.24,1
70,18040.62,mortgage,retired,37500.0,9.32,0.17,3066.91,0.17,1
69,15762.32,mortgage,retired,38250.0,8.94,0.15,2364.35,0.15,1
68,12284.58,mortgage,retired,22500.0,12.99,0.11,1351.3,0.11,1
73,21869.74,mortgage,retired,46875.0,14.96,0.16,3499.16,0.16,1
72,9733.16,rent,retired,23250.0,15.23,0.17,3601.27,0.37,0
72,8795.6,rent,retired,3750.0,17.99,0.03,2022.99,0.23,1
68,15538.37,rent,retired,16875.0,7.9,0.07,4195.36,0.27,0
73,20411.77,rent,retired,25687.5,11.01,0.1,6123.53,0.3,0
68,18032.13,mortgage,retired,46875.0,14.96,0.16,2885.14,0.16,1
61,16408.97,rent,retired,33750.0,6.91,0.13,5414.96,0.33,0
62,11987.31,mortgage,retired,13125.0,9.91,0.07,839.11,0.07,1
66,15192.0,own,retired,16500.0,11.89,0.09,1367.28,0.09,1
64,12364.16,mortgage,retired,13500.0,16.77,0.08,989.13,0.08,1
61,10651.51,rent,retired,26250.0,13.98,0.18,4047.57,0.38,0
62,9418.96,mortgage,retired,56250.0,10.2,0.4,3767.58,0.4,0
69,14057.92,rent,retired,18750.0,10.59,0.11,4357.96,0.31,0
65,6596.81,rent,retired,23437.5,13.85,0.24,2902.6,0.44,0
72,76840.15,mortgage,retired,78750.0,8.9,0.08,6147.21,0.08,1
66,15524.96,own,retired,11250.0,11.01,0.05,776.25,0.05,1
68,11580.85,mortgage,retired,29250.0,11.01,0.17,1968.74,0.17,1
60,14452.85,mortgage,retired,27000.0,11.86,0.13,1878.87,0.13,1
70,17044.77,rent,retired,11250.0,7.88,0.04,4090.74,0.24,1
66,19391.74,rent,retired,13500.0,5.99,0.05,4847.94,0.25,1
67,16119.77,rent,retired,21000.0,11.01,0.09,4674.73,0.29,0
71,5385.96,rent,retired,16875.0,13.99,0.2,2154.39,0.4,0
73,18782.18,rent,retired,26250.0,12.18,0.11,5822.48,0.31,0
62,12193.12,mortgage,retired,18750.0,18.21,0.1,1219.31,0.1,1
63,13158.52,mortgage,retired,33750.0,7.51,0.18,2368.53,0.18,1
69,17852.44,mortgage,retired,75000.0,12.18,0.34,6069.83,0.34,0
65,10968.62,mortgage,retired,6562.5,13.61,0.04,438.74,0.04,1
69,9311.03,rent,retired,7500.0,12.61,0.05,2327.76,0.25,1
66,11273.4,rent,retired,22500.0,13.49,0.16,4058.42,0.36,0
72,26836.2,rent,retired,75000.0,13.98,0.21,11002.84,0.41,0
73,12657.71,rent,retired,26250.0,12.53,0.14,4303.62,0.34,0
63,14809.9,mortgage,retired,26250.0,5.79,0.11,1629.09,0.11,1
67,10915.17,rent,retired,22500.0,13.49,0.16,3929.46,0.36,0
64,12492.91,rent,retired,22125.0,10.71,0.13,4122.66,0.33,0
60,15684.95,mortgage,retired,45000.0,11.01,0.21,3293.84,0.21,1
63,17712.33,mortgage,retired,45000.0,16.0,0.2,3542.47,0.2,1
62,21371.57,mortgage,retired,40312.5,7.88,0.15,3205.73,0.15,1
68,13241.52,rent,retired,33750.0,11.49,0.16,4766.95,0.36,0
67,19627.88,rent,retired,28781.25,15.33,0.1,5888.36,0.3,0
60,9466.66,rent,retired,55687.5,8.9,0.38,5490.66,0.58,0
70,4381.37,rent,retired,13500.0,9.62,0.24,1927.8,0.44,0
65,16257.26,rent,retired,75000.0,11.01,0.27,7640.91,0.47,0
68,13348.66,mortgage,retired,27000.0,11.11,0.15,2002.3,0.15,1
66,19145.64,rent,retired,75000.0,14.11,0.3,9572.82,0.5,0
63,8442.16,rent,retired,26250.0,10.62,0.25,3798.97,0.45,0
72,12142.2,rent,retired,24000.0,10.36,0.13,4006.93,0.33,0
60,17618.29,mortgage,retired,48750.0,16.45,0.22,3876.02,0.22,1
71,12335.91,own,retired,24000.0,7.51,0.12,1480.31,0.12,1
61,24857.18,rent,retired,18750.0,7.49,0.06,6462.87,0.26,0
71,9118.96,rent,retired,18750.0,11.01,0.13,3009.26,0.33,0
64,12246.58,mortgage,retired,40312.5,11.01,0.22,2694.25,0.22,1
71,17554.61,rent,retired,22500.0,14.84,0.1,5266.38,0.3,0
70,42084.58,rent,retired,22500.0,13.48,0.03,9679.45,0.23,1
64,14353.28,own,retired,40312.5,11.11,0.18,2583.59,0.18,1
67,19673.29,rent,retired,81000.0,20.0,0.31,10033.38,0.51,0
65,19282.03,rent,retired,9375.0,14.35,0.04,4627.69,0.24,1
67,12366.5,rent,retired,11250.0,13.92,0.07,3338.95,0.27,0
61,18005.33,rent,retired,33750.0,10.65,0.14,6121.81,0.34,0
62,17153.35,own,retired,18750.0,15.65,0.08,1372.27,0.08,1
65,22096.1,rent,retired,22500.0,11.01,0.07,5965.95,0.27,0
71,8145.34,rent,retired,22500.0,11.01,0.19,3176.68,0.39,0
72,12862.22,mortgage,retired,21000.0,7.49,0.1,1286.22,0.1,1
69,18408.27,mortgage,retired,37500.0,7.9,0.17,3129.41,0.17,1
62,11807.27,own,retired,30000.0,9.91,0.19,2243.38,0.19,1
65,11909.85,rent,retired,16500.0,11.71,0.09,3453.86,0.29,0
65,34253.74,rent,retired,14250.0,14.26,0.03,7878.36,0.23,1
61,15128.77,rent,retired,18000.0,12.99,0.1,4538.63,0.3,0
66,16476.7,rent,retired,60000.0,11.01,0.23,7084.98,0.43,0
71,8168.57,rent,retired,20625.0,13.99,0.18,3104.06,0.38,0
61,55735.61,mortgage,retired,37500.0,11.71,0.05,2786.78,0.05,1
65,16454.83,rent,retired,75000.0,19.79,0.34,8885.61,0.54,0
60,74320.24,rent,retired,37500.0,15.96,0.03,17093.65,0.23,1
62,13014.26,rent,retired,30000.0,12.41,0.18,4945.42,0.38,0
61,21001.85,mortgage,retired,71718.75,13.99,0.28,5880.52,0.28,0
66,13787.64,rent,retired,9000.0,12.22,0.05,3446.91,0.25,1
73,76978.26,rent,retired,93750.0,11.86,0.09,22323.7,0.29,0
63,21889.57,rent,retired,22500.0,15.23,0.08,6129.08,0.28,0
67,43039.11,rent,retired,37500.0,7.49,0.07,11620.56,0.27,0
65,16939.74,rent,retired,33750.0,5.99,0.12,5420.72,0.32,0
71,19859.53,rent,retired,33750.0,7.51,0.12,6355.05,0.32,0
69,21113.22,rent,retired,5625.0,12.42,0.02,4644.91,0.22,1
63,32760.48,rent,retired,71250.0,12.29,0.15,11466.17,0.35,0
64,18340.67,rent,retired,45000.0,9.99,0.19,7152.86,0.39,0
72,16780.46,rent,retired,22500.0,7.49,0.11,5201.94,0.31,0
72,18236.31,rent,retired,20625.0,10.99,0.09,5288.53,0.29,0
74,8900.91,own,retired,9375.0,11.71,0.07,623.06,0.07,1
74,9308.82,rent,retired,27562.5,11.71,0.18,3537.35,0.38,0
68,14147.87,rent,retired,41250.0,6.62,0.24,6225.06,0.44,0
66,9591.64,rent,retired,26250.0,6.92,0.22,4028.49,0.42,0
69,22593.67,rent,retired,22500.0,7.51,0.06,5874.35,0.26,0
73,27767.67,rent,retired,22500.0,12.42,0.07,7497.27,0.27,0
73,12172.47,rent,retired,7500.0,12.61,0.05,3043.12,0.25,1
68,10888.97,rent,retired,12656.25,13.49,0.08,3048.91,0.28,0
66,18715.94,mortgage,retired,33750.0,10.59,0.13,2433.07,0.13,1
71,8073.03,rent,retired,20250.0,16.02,0.17,2987.02,0.37,0
60,12819.37,rent,retired,30000.0,12.18,0.14,4358.59,0.34,0
71,26535.28,rent,retired,67500.0,7.51,0.17,9818.06,0.37,0
67,14447.43,rent,retired,7875.0,6.39,0.04,3467.38,0.24,1
63,17283.56,rent,retired,60000.0,10.37,0.2,6913.42,0.4,0
62,8943.06,rent,retired,22500.0,10.25,0.17,3308.93,0.37,0
73,16877.61,mortgage,retired,15000.0,13.98,0.06,1012.66,0.06,1
72,72861.52,rent,retired,28125.0,8.63,0.03,16758.15,0.23,1
66,15700.7,mortgage,retired,18375.0,6.03,0.1,1570.07,0.1,1
71,14903.62,own,retired,18750.0,7.49,0.08,1192.29,0.08,1
62,21919.89,rent,retired,13500.0,10.74,0.04,5260.77,0.24,1
67,8617.15,rent,retired,22500.0,12.18,0.2,3446.86,0.4,0
65,20594.19,mortgage,retired,18750.0,11.01,0.06,1235.65,0.06,1
64,10670.2,rent,retired,24000.0,5.99,0.14,3627.87,0.34,0
63,12769.98,rent,retired,28125.0,5.79,0.15,4469.49,0.35,0
67,51720.24,rent,retired,93750.0,11.36,0.11,16033.28,0.31,0
67,17516.12,own,retired,33750.0,16.49,0.12,2101.93,0.12,1
71,15975.31,mortgage,retired,18000.0,7.51,0.08,1278.02,0.08,1
60,11115.43,rent,retired,16875.0,10.59,0.1,3334.63,0.3,0
68,23417.65,other,retired,18000.0,12.53,0.06,1405.06,0.06,1
73,16944.92,mortgage,retired,22500.0,5.42,0.09,1525.04,0.09,1
64,24753.95,rent,retired,22500.0,13.98,0.07,6683.57,0.27,0
63,16967.02,own,retired,45000.0,13.98,0.2,3393.4,0.2,1
65,8763.69,mortgage,retired,3750.0,10.95,0.03,262.91,0.03,1
65,11621.77,mortgage,retired,27000.0,6.76,0.17,1975.7,0.17,1
61,14927.42,rent,retired,18750.0,7.49,0.08,4179.68,0.28,0
67,11043.25,mortgage,retired,27000.0,8.49,0.2,2208.65,0.2,1
66,3038.66,rent,retired,3750.0,10.37,0.08,850.83,0.28,0
60,12142.97,mortgage,retired,45000.0,10.38,0.25,3035.74,0.25,1
64,26692.96,rent,retired,30000.0,15.31,0.07,7207.1,0.27,0
71,10496.71,own,retired,40500.0,10.74,0.32,3358.95,0.32,0
65,9434.87,mortgage,retired,54375.0,9.88,0.41,3868.3,0.41,0
63,11775.37,rent,retired,5625.0,12.23,0.03,2708.34,0.23,1
61,20002.31,rent,retired,18750.0,15.31,0.06,5200.6,0.26,0
72,6593.72,rent,retired,26250.0,11.14,0.31,3362.8,0.51,0
73,17433.9,rent,retired,22593.75,11.01,0.08,4881.49,0.28,0
63,15640.93,rent,retired,39375.0,8.49,0.2,6256.37,0.4,0
60,7088.29,rent,retired,15000.0,7.75,0.13,2339.14,0.33,0
66,15954.81,mortgage,retired,57187.5,15.68,0.23,3669.61,0.23,1
61,15713.66,mortgage,retired,33000.0,7.51,0.12,1885.64,0.12,1
72,11583.85,rent,retired,11250.0,11.71,0.07,3127.64,0.27,0
61,38126.84,rent,retired,67500.0,11.83,0.13,12581.86,0.33,0
68,12392.33,rent,retired,17625.0,10.96,0.09,3593.77,0.29,0
64,21236.34,mortgage,retired,37500.0,11.01,0.14,2973.09,0.14,1
61,14377.14,mortgage,retired,52968.75,13.99,0.26,3738.06,0.26,0
70,3469.72,own,retired,9375.0,7.14,0.19,659.25,0.19,1
68,17115.83,rent,retired,25500.0,10.59,0.1,5134.75,0.3,0
68,9461.6,rent,retired,30000.0,12.61,0.22,3973.87,0.42,0
60,7690.07,rent,retired,28125.0,9.76,0.26,3537.43,0.46,0
70,13675.1,own,retired,8250.0,15.27,0.04,547.0,0.04,1
62,12120.65,rent,retired,30000.0,5.99,0.16,4363.43,0.36,0
63,15458.78,rent,retired,93750.0,14.59,0.48,10511.97,0.68,0
73,11280.59,rent,retired,11250.0,11.86,0.08,3158.56,0.28,0
66,21613.47,rent,retired,18750.0,11.71,0.06,5619.5,0.26,0
69,38348.55,rent,retired,17062.5,13.57,0.03,8820.17,0.23,1
63,40475.07,rent,retired,75000.0,10.37,0.14,13761.52,0.34,0
61,11099.72,rent,retired,22500.0,11.01,0.14,3773.9,0.34,0
66,11433.08,rent,retired,22500.0,12.68,0.12,3658.59,0.32,0
65,16041.78,rent,retired,30000.0,14.96,0.12,5133.37,0.32,0
62,14588.93,rent,retired,30000.0,16.29,0.16,5252.01,0.36,0
65,21106.63,rent,retired,93750.0,15.33,0.33,11186.52,0.53,0
70,10923.55,mortgage,retired,30000.0,10.74,0.16,1747.77,0.16,1
74,12450.41,mortgage,retired,26250.0,15.57,0.13,1618.55,0.13,1
65,8872.45,mortgage,retired,22500.0,14.35,0.16,1419.59,0.16,1
71,10386.62,rent,retired,22500.0,12.42,0.16,3739.18,0.36,0
64,17149.94,mortgage,retired,93750.0,11.83,0.32,5487.98,0.32,0
63,8446.88,mortgage,retired,20250.0,12.84,0.15,1267.03,0.15,1
69,20317.85,rent,retired,7500.0,9.32,0.03,4673.11,0.23,1
71,10453.81,rent,retired,16875.0,17.27,0.1,3136.14,0.3,0
74,17482.56,own,retired,15750.0,9.99,0.07,1223.78,0.07,1
60,3664.89,rent,retired,8250.0,11.01,0.14,1246.06,0.34,0
69,7122.94,rent,retired,15000.0,10.25,0.13,2350.57,0.33,0
65,17882.24,rent,retired,30000.0,13.22,0.11,5543.49,0.31,0
61,3649.25,own,retired,6000.0,14.74,0.13,474.4,0.13,1
72,24052.86,rent,retired,93750.0,15.37,0.31,12266.96,0.51,0
62,19075.34,rent,retired,21375.0,11.12,0.09,5531.85,0.29,0
73,18416.14,mortgage,retired,18750.0,6.03,0.07,1289.13,0.07,1
67,10755.02,own,retired,30000.0,7.51,0.21,2258.55,0.21,1
69,14827.5,mortgage,retired,48750.0,13.48,0.21,3113.78,0.21,1
73,23319.95,rent,retired,8625.0,17.58,0.02,5130.39,0.22,1
73,18653.16,rent,retired,18750.0,10.38,0.08,5222.88,0.28,0
65,12162.08,rent,retired,5625.0,10.25,0.03,2797.28,0.23,1
62,16009.26,own,retired,16875.0,13.16,0.06,960.56,0.06,1
66,8219.73,rent,retired,3750.0,7.51,0.03,1890.54,0.23,1
63,15266.71,rent,retired,11250.0,7.88,0.04,3664.01,0.24,1
73,16145.76,rent,retired,11250.0,12.69,0.04,3874.98,0.24,1
68,9724.65,rent,retired,52500.0,7.9,0.39,5737.54,0.59,0
74,11756.19,mortgage,retired,31500.0,10.99,0.18,2116.11,0.18,1
64,22349.26,mortgage,retired,30000.0,7.49,0.11,2458.42,0.11,1
62,7690.65,rent,retired,27000.0,6.91,0.28,3691.51,0.48,0
61,12279.94,rent,retired,5625.0,11.78,0.03,2824.39,0.23,1
70,53854.56,own,retired,9375.0,11.83,0.01,538.55,0.01,1
61,12394.03,rent,retired,7500.0,11.99,0.04,2974.57,0.24,1
62,19710.92,mortgage,retired,22500.0,11.01,0.08,1576.87,0.08,1
61,9685.0,rent,retired,39000.0,14.84,0.26,4455.1,0.46,0
73,15299.98,mortgage,retired,32437.5,14.27,0.16,2448.0,0.16,1
63,10506.94,mortgage,retired,9375.0,7.14,0.06,630.42,0.06,1
61,16650.36,rent,retired,27375.0,11.71,0.12,5328.11,0.32,0
69,6945.81,rent,retired,33750.0,9.83,0.34,3750.73,0.54,0
68,9416.23,rent,retired,11250.0,15.62,0.08,2636.54,0.28,0
61,20381.43,rent,retired,18750.0,10.0,0.08,5706.8,0.28,0
68,18091.25,rent,retired,41250.0,13.11,0.18,6874.68,0.38,0
72,13513.83,mortgage,retired,5625.0,13.43,0.03,405.41,0.03,1
65,16572.92,mortgage,retired,56250.0,11.36,0.27,4474.69,0.27,0
60,17686.19,mortgage,retired,56250.0,11.01,0.22,3890.96,0.22,1
63,22069.05,rent,retired,30000.0,10.0,0.11,6841.41,0.31,0
74,22093.68,mortgage,retired,75000.0,11.01,0.27,5965.29,0.27,0
73,12289.07,rent,retired,22500.0,10.38,0.13,4055.39,0.33,0
60,12059.21,mortgage,retired,22500.0,12.99,0.11,1326.51,0.11,1
73,29515.34,rent,retired,30000.0,16.32,0.07,7969.14,0.27,0
65,11910.18,mortgage,retired,37500.0,11.01,0.23,2739.34,0.23,1
73,25102.01,rent,retired,11250.0,11.99,0.03,5773.46,0.23,1
72,15976.34,mortgage,retired,43125.0,5.99,0.17,2715.98,0.17,1
63,3535.64,own,retired,15750.0,13.48,0.28,989.98,0.28,0
62,19514.82,mortgage,retired,56250.0,11.99,0.23,4488.41,0.23,1
62,15154.38,rent,retired,16875.0,7.74,0.09,4394.77,0.29,0
68,14720.13,rent,retired,75000.0,11.01,0.36,8243.27,0.56,0
65,35495.87,rent,retired,67500.0,14.79,0.12,11358.68,0.32,0
68,13100.92,rent,retired,9000.0,14.09,0.04,3144.22,0.24,1
72,26690.38,rent,retired,30000.0,6.54,0.07,7206.4,0.27,0
64,18876.86,mortgage,retired,9375.0,10.99,0.04,755.07,0.04,1
61,11198.32,rent,retired,26250.0,7.9,0.14,3807.43,0.34,0
67,16612.61,mortgage,retired,27000.0,11.01,0.12,1993.51,0.12,1
64,16650.95,rent,retired,21000.0,8.59,0.08,4662.26,0.28,0
61,14661.34,mortgage,retired,13125.0,5.99,0.06,879.68,0.06,1
63,14409.36,mortgage,retired,45000.0,6.99,0.23,3314.15,0.23,1
68,24431.2,rent,retired,50625.0,10.62,0.16,8795.23,0.36,0
74,5411.11,rent,retired,18750.0,8.59,0.22,2272.66,0.42,0
63,13432.57,rent,retired,45000.0,7.88,0.2,5373.03,0.4,0
72,19950.65,rent,retired,50625.0,12.69,0.16,7182.23,0.36,0
71,14459.15,rent,retired,60000.0,13.06,0.34,7807.94,0.54,0
71,22924.53,rent,retired,15000.0,10.37,0.05,5731.13,0.25,1
71,10122.34,rent,retired,52500.0,7.9,0.38,5870.96,0.58,0
72,5438.26,rent,retired,15000.0,11.12,0.2,2175.3,0.4,0
74,19936.26,rent,retired,15000.0,10.37,0.06,5183.43,0.26,0
73,6731.87,rent,retired,7875.0,13.48,0.07,1817.61,0.27,0
63,25165.56,rent,retired,28125.0,11.49,0.09,7298.01,0.29,0
61,17287.43,rent,retired,20250.0,11.99,0.08,4840.48,0.28,0
72,7909.77,own,retired,43125.0,7.88,0.37,2926.62,0.37,0
71,18308.51,mortgage,retired,37781.25,16.29,0.15,2746.28,0.15,1
74,15075.1,rent,retired,18750.0,15.21,0.07,4070.28,0.27,0
65,15390.22,mortgage,retired,37500.0,11.01,0.15,2308.53,0.15,1
72,8487.05,rent,retired,20156.25,10.99,0.18,3225.08,0.38,0
70,4031.47,rent,retired,20625.0,11.48,0.31,2056.05,0.51,0
73,15107.94,mortgage,retired,11250.0,9.99,0.05,755.4,0.05,1
61,17758.34,mortgage,retired,4500.0,13.49,0.02,355.17,0.02,1
71,19215.46,mortgage,retired,67500.0,14.46,0.24,4611.71,0.24,1
66,20854.95,rent,retired,70312.5,10.38,0.22,8759.08,0.42,0
62,5501.71,mortgage,retired,18656.25,11.01,0.23,1265.39,0.23,1
74,17511.02,rent,retired,50062.5,14.59,0.22,7354.63,0.42,0
62,12105.11,rent,retired,63750.0,10.65,0.35,6657.81,0.55,0
64,8087.55,mortgage,retired,21750.0,5.99,0.19,1536.63,0.19,1
62,10699.27,rent,retired,9375.0,10.59,0.06,2781.81,0.26,0
61,15385.87,mortgage,retired,15000.0,11.01,0.07,1077.01,0.07,1
69,11675.71,mortgage,retired,33750.0,14.84,0.24,2802.17,0.24,1
68,13921.89,rent,retired,11250.0,13.67,0.06,3619.69,0.26,0
61,34669.26,rent,retired,37500.0,13.61,0.07,9360.7,0.27,0
73,32495.33,rent,retired,56250.0,11.01,0.1,9748.6,0.3,0
70,14329.4,mortgage,retired,16500.0,5.99,0.07,1003.06,0.07,1
